Show,Company Name,Stand Number,Stand Type,Show Category,Country,Website,LinkedIn,Twitter / X,Facebook,Products & Services,OLDCategories,Categories,Products & Services Target,Company Description,Profile URL,Logo URL,Size,Mannual Ranking Bump
FD Show,Corpay Complete - That's time well spent,244,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.corpay.com,https://www.linkedin.com/showcase/corpay-uk/,,,"Accounts Payable / Accounts Receivable, Analytics & Reporting, Banking Services / Open Banking / Payment / FX Budgeting, Expense Management, Spend Management","Bookkeeping, Data & Analytics, Expenses, Banking & Payments","Banking & Payments, Data & Analytics, Bookkeeping, Other",Accountants in Industry/Business,"Corpay Complete helps finance teams modernise spend management, reduce manual work and free up time for strategic priorities. Integrating with existing ERP systems, it brings payments, corporate cards, AP automation, expenses, supplier management and international payments into one secure platform, giving finance teams more time to analyse forecast and support growth. That's time well spent.",https://divcommanual.com/acx-fds/exhibitor-listing/corpay-complete-thats-time-well-spent/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Corpay-logo-black-RGB-450px.png,0,FALSE
FD Show,Crescit Pay,210,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.CrescitPay.com,,,,"Accounts Payable / Accounts Receivable, AI & Automation, Analytics & Reporting, Banking Services / Open Banking / Payment / FX Budgeting, Treasury financial management","Bookkeeping, AI & Automation, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, AI & Automation, Bookkeeping","Accountants in Industry/Business, Other","CrescitPay uses AI to identify, quantify and neutralise foreign exchange exposure before it costs you - automating the complete FX treasury workflow from exposure discovery and pipeline forecasting, through hedge execution, to IFRS 9 and FRS 102 compliance, EMIR reporting, and board-ready risk analytics. One platform, end to end.",https://divcommanual.com/acx-fds/exhibitor-listing/crescit-pay/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/crescitpay-logo-square1.png,0,FALSE
FD Show,Crowe,124,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.crowe.com/uk/services/consulting/digital-and-alliances,https://www.linkedin.com/company/crowe-uk,,,"Accounts Payable / Accounts Receivable, CRM, ERP, IT Solutions, O2C - Order-To-Cash","Bookkeeping, CRM & Comms, Banking & Payments","Banking & Payments, Bookkeeping, Marketing & Growth","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Crowe Digital & Alliances helps organisations align technology with business strategy to drive sustainable growth. We advise, implement and support modern finance, ERP and billing platforms across NetSuite, Microsoft, Sage and Xero ecosystems. Our team partners with businesses to deliver end""'to""'end digital transformation with clarity, control and lasting value.",https://divcommanual.com/acx-fds/exhibitor-listing/crowe/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Crowe-Logo-PMS130282-for-Microsoft-Office-SM.png,9100,FALSE
FD Show,Cybernet Secure Ltd,501A,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://cybernet-secure.com/,https://www.linkedin.com/company/cybernet-secure-ltd,,,"Cyber Security, IT Solutions",Cyber Security,Cyber Security,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","At CyberNet Secure, we specialise in safeguarding businesses from the ever-evolving landscape of digital threats. Our mission is simple: to empower enterprises with robust, intelligent, and scalable cybersecurity solutions that protect what matters most-your data, your people, and your reputation",https://divcommanual.com/acx-fds/exhibitor-listing/cybernet-secure-ltd/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/cybernet-linkedin-profile-logo.jpg,1,FALSE
FD Show,Diligentsia,131,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://diligentsia.co.uk/,https://www.linkedin.com/company/diligentsia-limited,,,"AI & Automation, Analytics & Reporting, Corporate Finance / Mergers & Acquisitions, Funding / Lending, IT Solutions","AI & Automation, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, AI & Automation","Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","Diligentsia is the purpose-built AI infrastructure for Fractional CFOs. We automate due diligence, replacing chaotic data rooms with Continuous Corporate Health Monitoring. Stop firefighting manual data and elevate your practice. Secure lucrative retainers by keeping clients perpetually exit-ready, then seamlessly connect your pre-diligenced SMEs to active venture capital using our investorMatch.",https://divcommanual.com/acx-fds/exhibitor-listing/diligentsia/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/DIligencia-logo.png,6,FALSE
FD Show,DocuWare,320,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://start.docuware.com/en-gb/,https://www.linkedin.com/company/docuware-corporation/posts/?feedView=all,https://twitter.com/Docuware,https://www.facebook.com/Docuware,"Accounts Payable / Accounts Receivable, AI & Automation, ERP","Bookkeeping, AI & Automation","AI & Automation, Bookkeeping","Accountants in Practice, Accountants in Industry/Business","DocuWare is a leading provider of document management and workflow automation solutions. Together with its 800+ strong partner network, DocuWare has helped approximately 22,000 customers across 100+ countries simplify their work through digitising, automating and transforming key processes. DocuWare's corporate headquarters are in Germering, Germany.",https://divcommanual.com/acx-fds/exhibitor-listing/docuware/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Resized-logo.jpg,800,FALSE
FD Show,ERGOS Technologies Limited,415,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.ergos.uk,https://www.linkedin.com/company/ergos-uk,https://x.com/ERGOS_UK,https://www.facebook.com/ERGOSUK,"AI & Automation, Cyber Security, IT Solutions","AI & Automation, Cyber Security","AI & Automation, Cyber Security","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","ERGOS Technologies Limited is your full-service IT and cybersecurity partner, built on more than 25 years of experience. Founded as IT Genie by Gino Choucair, our mission has always been simple: deliver technology that drives business results. In 2023 we combined the entrepreneurial spirit of IT Genie with the global strength of ERGOS UK - giving our clients a personal, relationship-led service.",https://divcommanual.com/acx-fds/exhibitor-listing/ergos-technologies-limited/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/ERGOS-450-x-450.png,41,FALSE
FD Show,Fathom,535,Standard Show Guide Entry,FD Show,Australia,https://www.fathomhq.com/,https://www.linkedin.com/company/fathom-applications/,,,"AI & Automation, Analytics & Reporting, Cash Flow Forecasting, FP&A","Bookkeeping, AI & Automation, Data & Analytics","Data & Analytics, AI & Automation, Bookkeeping","Accountants in Practice, Accountants in Industry/Business","Fathom gives accountants and finance leaders the reporting, forecasting, and consolidation tools they need. Get clear insights, accurate forecasts, and AI-powered commentary that makes your numbers make sense. Connects with Xero, QuickBooks, MYOB, and other accounting platforms. Over 100,000 businesses use Fathom to understand performance, forecast confidently, and make smarter decisions every day",https://divcommanual.com/acx-fds/exhibitor-listing/fathom/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Fathom-logo-Accountex-listing.png,76,FALSE
FD Show,Fieldguide,311,Standard Show Guide Entry,FD Show,United States (US),https://www.fieldguide.io/,https://www.linkedin.com/company/fieldguide-inc/,https://twitter.com/fieldguide,https://www.facebook.com/fieldguide.io,"AI & Automation, Audit, Tax","AI & Automation, Tax & MTD","AI & Automation, Tax & MTD","Accountants in Practice, Accountants in Industry/Business","Fieldguide is the end-to-end, AI-native platform for audit and advisory. By embedding professional-grade AI agents into firm methodology and real engagement workflows, Fieldguide enables firms to scale capacity, elevate quality, and preserve trust-empowering practitioners to focus on judgment, insight, and client relationships.",https://divcommanual.com/acx-fds/exhibitor-listing/fieldguide/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Fieldguide-Primary-LightBG-450px.png,200,FALSE
FD Show,FinQuery,144,Standard Show Guide Entry,FD Show,United States (US),https://www.finquery.com/,https://www.linkedin.com/company/finquery,,,"AI & Automation, Analytics & Reporting, Expense Management","AI & Automation, Data & Analytics, Expenses","Data & Analytics, AI & Automation, Other","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","FinQuery is an AI-enabled, CPA-approved platform simplifying lease accounting compliance (FRS 102, IFRS 16, ASC 842, GASB 87 & 96, and SFFAS 54) and automating prepaid/accrual accounting. Built by accountants, our SaaS solution integrates with your ERP to accelerate month-end close, streamline audits, and enhance internal controls through a centralized system of record for 40,000+ professionals.",https://divcommanual.com/acx-fds/exhibitor-listing/finquery/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Untitled-design-29.png,280,FALSE
FD Show,FinTags | Xberra Accounts,345,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.fintags.co.uk,https://www.linkedin.com/company/fintags/,http://x.com/fintagsltd,https://www.facebook.com/fintags,"Accounts Payable / Accounts Receivable, AI & Automation, ESG & Sustainability, Tax, VAT","Bookkeeping, AI & Automation, Tax & MTD","AI & Automation, Bookkeeping, Tax & MTD","Accountants in Industry/Business, Bookkeepers, Other","FinTags UK is a leading provider of iXBRL solutions, helping businesses meet regulatory compliance with accuracy and efficiency. The company specialises in financial data tagging, reporting automation, and data standardisation. With a strong focus on quality and innovation, FinTags supports organizations in enhancing transparency, streamlining reporting processes, and enabling better decisions.",https://divcommanual.com/acx-fds/exhibitor-listing/fintags-xberra-accounts/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/ft-logo-n.png,22,FALSE
FD Show,Fishbowl,565,Standard Show Guide Entry,FD Show,,,,,,,,Other,,,https://divcommanual.com/acx-fds/exhibitor-listing/fishbowl/,https://divcommanual.com/wp-content/uploads/sites/4/2024/08/Profile_avatar_placeholder.png,190,FALSE
FD Show,GenFinance.AI: The GenAI Bar,414,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.genfinance.ai,https://www.linkedin.com/company/genfinance-ai,https://x.com/GenFinanceAI,,"AI & Automation, Education & Qualifications, FP&A, IT Solutions, Recruitment & Training","Bookkeeping, AI & Automation, HR & People","AI & Automation, Bookkeeping, HR & Leadership","Accountants in Practice, Accountants in Industry/Business","We help finance teams go from AI-curious to AI-confident by upskilling your people, transforming your processes, and navigating the key CFO decisions that make adoption stick. Founded by chartered accountant Peter Beard ACA BFP, our customers include the ICAEW, Disney, Activision Xbox Studios, and The CFO Centre. Visit The GenAI Bar - come ask us anything about AI/GenAI for your team!",https://divcommanual.com/acx-fds/exhibitor-listing/genfinance-ai-the-genai-bar/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/GenFinance-Logo-1-1.png,2,FALSE
FD Show,Global Credit Recoveries,130,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.globalcreditrecoveries.com,https://www.linkedin.com/company/global-credit-recoveries,,,"Accounts Payable / Accounts Receivable, O2C - Order-To-Cash","Bookkeeping, Banking & Payments","Banking & Payments, Bookkeeping","Accountants in Practice, Accountants in Industry/Business, Other","Global Credit Recoveries is an award-winning, ethical debt recovery agency focused on respect, resolution, and recovery. With people at its core, the business blends commercial expertise with an international network to deliver credit management solutions locally and across borders. It prioritises professionalism, integrity, and positive client relationships while achieving outstanding results.",https://divcommanual.com/acx-fds/exhibitor-listing/global-credit-recoveries/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/GCR-Logo-White-BG-copy.jpg,17,FALSE
FD Show,Hornblower Business Brokers,226,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.hornblower-businesses.co.uk,https://www.linkedin.com/company/hornblower-business-brokers-ltd,,,Corporate Finance / Mergers & Acquisitions,Banking & Payments,Banking & Payments,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","Sellers of highly desirable SME businesses in the Manufacturing, Engineering, Technology and B2B services and Facilities Management sectors. Typical deal values are GBP750k to GBP15m. We sell businesses across the UK and Ireland with international reach. We offer FD's and accountants free assessments of valuation and saleability for their clients' businesses up to 5 years prior to an intended sale.",https://divcommanual.com/acx-fds/exhibitor-listing/hornblower-business-brokers/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/HB_Master_V_RGB_440x440.png,8,FALSE
FD Show,Institute of Financial Operations and Leadership,100,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://acarp-edu.org,https://www.linkedin.com/company/ifol,,,"Accounts Payable / Accounts Receivable, Association / Professional Body, Education & Qualifications, O2C - Order-To-Cash, Payroll","Bookkeeping, Payroll, HR & People, Banking & Payments","Banking & Payments, Bookkeeping, HR & Leadership, Payroll","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","The Institute of Financial Operations and Leadership (IFOL) is a global education institute providing training, certification, and professional development for finance operations teams. With over 30,000 members and students in 14+ countries, IFOL supports careers in AP, P2P, AR, O2C, and Payroll through flexible online learning and a thriving professional community.",https://divcommanual.com/acx-fds/exhibitor-listing/institute-of-financial-operations-and-leadership/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/IFOL-450x450px.png,13,FALSE
FD Show,Laurel,521,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.laurel.ai/,https://www.linkedin.com/company/laurel-ai/,https://twitter.com/getlaurel,,"AI & Automation, Analytics & Reporting, IT Solutions","AI & Automation, Data & Analytics","Data & Analytics, AI & Automation",Accountants in Practice,"Laurel is the AI Time platform built for professional services firms. By automating timekeeping, professionals recover 28+ billable minutes every day-and with Laurel Signal, that captured time data becomes firm-wide work intelligence: real visibility into project profitability, cost of delivery, resource efficiency, and the true ROI of AI investments.",https://divcommanual.com/acx-fds/exhibitor-listing/laurel/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Accountex-Logo.png,200,FALSE
FD Show,Lucanet,420,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.lucanet.com/en/,https://www.linkedin.com/company/lucanet-ag/,,,"AI & Automation, Analytics & Reporting, Corporate Finance / Mergers & Acquisitions, ERP, FP&A","Bookkeeping, AI & Automation, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, AI & Automation, Bookkeeping",Other,"Lucanet is an AI-powered CFO Solution Platform built for modern finance leaders to automate and integrate core finance processes. Our platform covers consolidation and financial planning, extended planning and analysis (xP&A), disclosure management, ESG reporting, lease accounting, tax compliance and reporting, as well as banking and cash management.",https://divcommanual.com/acx-fds/exhibitor-listing/lucanet/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/lucanet-logo-450x450-padded.png,800,FALSE
FD Show,Metro Bank,214,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.metrobankonline.co.uk/business/,https://www.linkedin.com/company/metro-bank-uk-/posts/?feedView=all,https://x.com/Metro_Bank,https://www.facebook.com/MetroBankUK,"Banking Services / Open Banking / Payment / FX Budgeting, Corporate Finance / Mergers & Acquisitions, Funding / Lending",Banking & Payments,Banking & Payments,,"We're an award-winning independent UK bank offering corporate, commercial, private banking and retail banking services. Since launching in 2010, we've been committed to doing things differently, revisiting a time when banking was a lot more human. We believe a bank should be more than just a place to store your money; it should be your financial partner for everything life brings.",https://divcommanual.com/acx-fds/exhibitor-listing/metro-bank/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/METRO-BANK-RED-WHITE-ON-BLUE-RGB-2.png,3500,FALSE
FD Show,Mindful Education,221,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://mindful-education.co.uk/employers/,https://www.linkedin.com/company/mindful-education,https://x.com/mindful_edu_uk,https://www.facebook.com/MindfulEducationUK/,Education & Qualifications,HR & People,HR & Leadership,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","At Mindful Education, we produce flexible, award-winning, blended learning courses and apprenticeships that continue to set new standards in digital education. A compelling mix of academic expertise, technology and creativity, our media-rich courses bring learning to life and achieve outstanding results. Working in partnership with hundreds of employers, we support thousands of learners each yea",https://divcommanual.com/acx-fds/exhibitor-listing/mindful-education/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/ME-Logo_450X450.png,57,FALSE
FD Show,MRC (UK) LTD,240,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.mrc-productivity.com/,https://www.linkedin.com/company/mrc-uk-ltd,https://twitter.com/mrcproductivity,,"AI & Automation, Analytics & Reporting, CRM, IT Solutions","AI & Automation, CRM & Comms, Data & Analytics","Data & Analytics, AI & Automation, Marketing & Growth",Accountants in Industry/Business,"Our low-code agile development m-Power is used by over 1500 companies to create exactly what they need over their own databases. Replace spreadsheets with robust database solutions, build BI dashboards, workflow systems, apps for remote staff, portals for customers. Create your own solutions including intuitive screens, even with Artificial Intelligence functionality over your existing data.",https://divcommanual.com/acx-fds/exhibitor-listing/mrc-uk-ltd/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/MRC-logo-small.gif,3,FALSE
FD Show,Neum Insolvency,120,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.neuminsolvency.co.uk/,,,,"Insolvency, Restructuring & Business Recovery",Banking & Payments,Banking & Payments,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Neum Insolvency offers every Corporate and personal option, from administration, Creditors' Voluntary Liquidation, Company Voluntary Arrangement, Bankruptcy, Members' Voluntary Liquidation, Individual Voluntary Arrangement, to LPA receivership and creditor negotiation and informal arrangement strategies.",https://divcommanual.com/acx-fds/exhibitor-listing/neum-insolvency/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Neum-Logo-Final.jpg,4,FALSE
FD Show,New Results,440,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://newresults.co.uk/,https://www.linkedin.com/company/new-results/,,,"Education & Qualifications, HR, Recruitment & Training",HR & People,HR & Leadership,Other,"Partnering with you for your training and development in accounting, finance and professional service firms. Leadership, management, professional and business development. Supporting you with development for partners, managers and all team members. Delivering your training, executive coaching, facilitation, team coaching, away days and team development programmes. Giving you New Results!",https://divcommanual.com/acx-fds/exhibitor-listing/new-results/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/New-Results_Shaping-Your-Success_Logo_FCol.png,9,FALSE
FD Show,Nolan Business Solutions,531,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.nolanbusinesssolutions.co.uk/,https://www.linkedin.com/company/nolan-business-solutions,,,"Accounts Payable / Accounts Receivable, AI & Automation, Banking Services / Open Banking / Payment / FX Budgeting, ERP, Spend Management","Bookkeeping, AI & Automation, Expenses, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping, Other",Accountants in Industry/Business,"As the UK's leading partner for Oracle NetSuite and Microsoft Dynamics 365 Business Central, we provide impartial insight across the top cloud ERP platforms. With 17 years' experience migrating finance systems to the cloud and over 1,300+ active customers worldwide, we deliver expert consultancy, development, support and ongoing training to help organisations modernise their systems.",https://divcommanual.com/acx-fds/exhibitor-listing/nolan-business-solutions/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/NBS-logo-Accountex-26.png,49,FALSE
FD Show,Octopus Electric Vehicles,541,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://octopusev.com/,,,,Employee Benefits / Incentives / Salary Sacrifice,HR & People,HR & Leadership,,"Get the car, charger, and energy, all from one place. Trusted by over 7,500 companies, the Octopus EV salary sacrifice scheme helps employees save up to 40% on an EV. Plus - it costs nothing to set up, saves on business National Insurance, and reduces scope 3 emissions. A win-win..",https://divcommanual.com/acx-fds/exhibitor-listing/octopus-electric-vehicles/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/logo-stacked-light-1.png,490,FALSE
FD Show,OneTouch Leasing,344,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://onetouchleasing.co.uk/,https://www.linkedin.com/company/onetouchleasing/,,,"Analytics & Reporting, Insurance, IT Solutions","Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics","Accountants in Practice, Accountants in Industry/Business","Join us to see how OneTouch Leasing helps firms and finance teams prepare for the FRS 102 lease accounting changes with a simple, audit-ready solution designed specifically for the UK market-covering everything from initial transition through ongoing compliance and reporting.",https://divcommanual.com/acx-fds/exhibitor-listing/onetouch-leasing/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/OneTouch-Leasing-Submark-Logo-Full-Colour-300-dpi-RGB-450x450-1.jpg,0,FALSE
FD Show,Paraglide,501B,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.paraglide.ai,https://www.linkedin.com/company/paraglide-ai/?,https://x.com/ParaglideAI_,,"Accounts Payable / Accounts Receivable, AI & Automation, O2C - Order-To-Cash","Bookkeeping, AI & Automation, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping",Accountants in Industry/Business,"Paraglide automates high-volume B2B accounts receivable with AI agents that handle day-to-day billing and collection conversations directly from the finance inbox. Our AI agents respond to billing queries, send personalised payment reminders, manage responses, follow up in existing email threads, collect missing PO numbers and track promise-to-pay commitments to help businesses get paid faster.",https://divcommanual.com/acx-fds/exhibitor-listing/paraglide/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Paraglide-logo-FD-Show.png,0,FALSE
FD Show,Payhawk,310,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://payhawk.com/,https://www.linkedin.com/company/payhawk/,,https://www.facebook.com/Payhawk.io,"Accounts Payable / Accounts Receivable, AI & Automation, Expense Management, Spend Management, Treasury financial management","Bookkeeping, AI & Automation, Expenses, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping, Other",Accountants in Industry/Business,"Payhawk is an AI-native spend management platform that orchestrates global money across Bills, Cards, Expenses, Travel, and Procurement for maximum control, automation and savings. It provides a global money account on top of your ERP combined with agents enforcing rules, policies, and budgets on every payment while giving employees an effortless spending experience.",https://divcommanual.com/acx-fds/exhibitor-listing/payhawk/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Avatar_450x450.png,460,FALSE
FD Show,Quadient,444,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.quadient.com/en-gb/homepage,https://www.linkedin.com/company/quadient/,,,"Accounts Payable / Accounts Receivable, AI & Automation, Cash Flow Forecasting, E-Invoicing, O2C - Order-To-Cash","Bookkeeping, AI & Automation, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping",,"Quadient Accounts Payable and Accounts Receivable are cloud""'based finance automation solutions to simplify the procure""'to""'pay and credit""'to""'cash lifecycle, helping finance teams improve visibility, control, and cash flow through intuitive workflows, automation, and integrated communications, reducing manual effort while supporting better supplier and customer experiences across growing businesses.",https://divcommanual.com/acx-fds/exhibitor-listing/quadient/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/Screenshot-2026-04-09-145114.png,4800,FALSE
FD Show,Rsult,340,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://rsult.one/,https://www.linkedin.com/company/10556400,,,"CRM, ERP","Bookkeeping, CRM & Comms","Bookkeeping, Marketing & Growth",Accountants in Industry/Business,"Rsult is a 100-strong independent Oracle-NetSuite practice delivering ERP solutions and support across EMEA. We serve diverse industries from Fintech to F&B, with a team-first, customer-first culture - boasting a 4.9 CSAT score. Accounting-firm independent, we are a trusted partner for finance leaders (in practice and industry) seeking exceptional ERP outcomes via long term strategic partnership.",https://divcommanual.com/acx-fds/exhibitor-listing/rsult/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Rsult-Logo.png,72,FALSE
FD Show,ScaleXP,545,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.scalexp.com/,https://www.linkedin.com/company/scalexp/,https://x.com/ScaleXp,,"AI & Automation, Analytics & Reporting, FP&A, O2C - Order-To-Cash","Bookkeeping, AI & Automation, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, AI & Automation, Bookkeeping","Accountants in Industry/Business, Bookkeepers","ScaleXP turns financial complexity into clarity. We unify accounting, billing, and CRM data into one living source of truth, automate month-end and revenue recognition with AI, and deliver real-time SaaS metrics like MRR, ARR, and churn you can trust. Finance teams save hours; CEOs get instant, board-ready answers. Confidence in every number, every decision.",https://divcommanual.com/acx-fds/exhibitor-listing/scalexp/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Untitled-design-20.png,10,FALSE
FD Show,Sequence,315,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.sequencehq.com/,https://www.linkedin.com/company/sequence-hq/posts/?feedView=all,https://x.com/SequenceHQ_,,"Accounts Payable / Accounts Receivable, O2C - Order-To-Cash","Bookkeeping, Banking & Payments","Banking & Payments, Bookkeeping","Accountants in Practice, Accountants in Industry/Business","Sequence is the AI-powered billing and quote to cash platform for any custom contract or pricing model (usage, seats, SaaS, milestone etc). Modern B2B finance teams, including Cognition, [BILL.com](http://BILL.com), Runway, Legora and [Incident.io](http://Incident.io) use Sequence to turn bespoke order forms into automated invoices at scale. Sequence has raised $40m from a16z and Salesforce.",https://divcommanual.com/acx-fds/exhibitor-listing/sequence/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/Frame-2087329553.jpg,43,FALSE
FD Show,Sis ID,430,Standard Show Guide Entry,FD Show,France,https://sis-id.com/,https://www.linkedin.com/company/sis-id/,,,"Accounts Payable / Accounts Receivable, AML - Anti Money Laundering, Banking Services / Open Banking / Payment / FX Budgeting, Cyber Security, IT Solutions","Bookkeeping, Cyber Security, AML/KYC, Banking & Payments","Banking & Payments, Cyber Security, Bookkeeping, AML/KYC","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","Founded in 2016, Sis ID is a French fintech supporting large enterprises in the detection and prevention of financial fraud. Its solution secures payments, anticipates fraud attempts and streamlines processes from purchase to payment. Since 2025, Sis ID has been part of Eftsure, an Australian leader in supplier payment verification, offering global coverage and scale.",https://divcommanual.com/acx-fds/exhibitor-listing/sis-id/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/SisID-ACT-2026-web-profile.jpg,99,FALSE
FD Show,Spendesk,220,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.spendesk.com/,https://www.linkedin.com/company/spendesk/,,https://www.facebook.com/spendesk/,"Accounts Payable / Accounts Receivable, AI & Automation, Analytics & Reporting, Expense Management, Spend Management","Bookkeeping, AI & Automation, Data & Analytics, Expenses","Data & Analytics, AI & Automation, Bookkeeping, Other",Accountants in Industry/Business,"Spendesk is an AI-powered spend management and procurement platform. Our all-in-one spending solution helps finance teams make faster, smarter decisions by simplifying procurement, cards, expenses, invoices and accounting automation, while providing real-time visibility and control across company spend.",https://divcommanual.com/acx-fds/exhibitor-listing/spendesk/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Spendesk_New-Logo_Square_PURPLE-1.png,370,FALSE
FD Show,Spinal,515,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.withspinal.com,https://www.linkedin.com/company/108035258/,,,"Accounts Payable / Accounts Receivable, AI & Automation, E-Invoicing, ERP, O2C - Order-To-Cash","Bookkeeping, AI & Automation, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping",Accountants in Industry/Business,AI agents for Accounts Receivable. We turn collections from reactive to proactive - so you get paid faster. Spinal diagnoses why invoices aren't paid & fixes the blockers automatically. No chasing. No manual follow-ups. Just an AI agent that works 24/7 until every invoice is closed.,https://divcommanual.com/acx-fds/exhibitor-listing/spinal/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/triangle-logo-new.png,5,FALSE
FD Show,TaxConnex,140,Standard Show Guide Entry,FD Show,United States (US),https://www.taxconnex.com/,https://www.linkedin.com/company/taxconnex,https://x.com/taxconnex,https://www.facebook.com/taxconnex,"Audit, Corporate Finance / Mergers & Acquisitions, Tax","Tax & MTD, Banking & Payments","Banking & Payments, Tax & MTD","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","TaxConnex(R) is redefining US sales tax management by combining industry expertise with the security of our proprietary tax management technology. From determining obligations and adding the correct rates on invoices, to managing tax calendars and ensuring your returns are filed accurately, TaxConnex has you and your clients' US sales tax obligations covered.",https://divcommanual.com/acx-fds/exhibitor-listing/taxconnex/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/01/450x450-Logo-TaxConnex.png,69,FALSE
